trial,t_us,phase,x_cm,y_cm,ax,ay,az
1,1294189,2,12.200,9.500,780,16700,-1868
1,1296189,2,12.200,9.500,912,16872,-1804
1,1299189,2,12.200,9.500,864,17064,-1656
1,1301189,2,12.200,9.500,780,16960,-1792
1,1304189,2,12.200,9.500,48,16916,-1976
1,1306189,2,12.200,9.500,-32,16612,-1996
1,1309189,2,12.200,9.500,128,16168,-2468
1,1311189,2,12.200,9.500,540,15892,-2680
1,1314189,2,12.200,9.500,768,15768,-2676
1,1316189,2,12.200,9.500,1272,15660,-2880
1,1319189,2,12.200,9.500,1412,15728,-2860
1,1321189,2,12.200,9.500,1612,15824,-2944
1,1324189,2,12.200,9.500,1516,15920,-2384
1,1326189,2,12.200,9.500,1476,16008,-1824
1,1329189,2,12.200,9.500,1456,16412,-1580
1,1331189,2,12.200,9.500,1352,16984,-1456
1,1334189,2,12.200,9.500,1480,17240,-1200
1,1336189,2,12.200,9.500,1368,17400,-1048
1,1339189,2,12.200,9.500,1248,17480,-976
1,1341189,2,12.200,9.500,940,17436,-1320
1,1344189,2,12.200,9.500,612,17024,-1664
1,1346189,2,12.200,9.500,364,16640,-1924
1,1349189,2,12.200,9.500,288,16148,-2584
1,1351189,2,12.200,9.500,104,15792,-2832
1,1354189,2,12.200,9.500,108,15504,-2924
1,1356189,2,12.200,9.500,164,15132,-3168
1,1359189,2,12.200,9.500,420,15044,-3052
1,1361189,2,12.200,9.500,448,15048,-3044
1,1364189,2,12.200,9.500,320,15180,-2880
1,1366189,2,12.200,9.500,228,15324,-2476
1,1369189,2,12.200,9.500,8,15748,-2220
1,1371189,2,12.200,9.500,348,16408,-1996
1,1374189,2,12.200,9.500,800,16876,-1556
1,1376189,2,12.200,9.500,1120,17096,-1436
1,1379189,2,12.200,9.500,1280,17172,-1196
1,1381189,2,12.200,9.500,1152,17284,-1252
1,1384189,2,12.200,9.500,800,17128,-1504
1,1386189,2,12.200,9.500,604,16780,-1664
1,1389189,2,12.200,9.500,736,16524,-1900
1,1391189,2,12.200,9.500,848,16224,-2316
1,1394189,2,12.200,9.500,1100,16024,-2424
1,1396189,2,12.200,9.500,1112,15972,-2528
1,1399189,2,12.200,9.500,1268,15948,-2684
1,1401189,2,12.200,9.500,1340,15788,-2636
